"Step","base_config_0118 - train_10m_u_component_of_wind_lwrmse","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MIN","base_config_0118 - train_10m_u_component_of_wind_lwrmse__MAX"
"49576","1.442109761941595","1.442109761941595","1.442109761941595"
"49579","1.4367620182092085","1.4367620182092085","1.4367620182092085"
"49582","1.4848094083737355","1.4848094083737355","1.4848094083737355"
"49585","1.4609216955190316","1.4609216955190316","1.4609216955190316"
"49588","1.4266485741426997","1.4266485741426997","1.4266485741426997"
"49591","1.4567664955025874","1.4567664955025874","1.4567664955025874"
"49594","1.4360417631040263","1.4360417631040263","1.4360417631040263"
"49597","1.4505325254136663","1.4505325254136663","1.4505325254136663"
"49600","1.426429403354112","1.426429403354112","1.426429403354112"
"49603","1.445209825481068","1.445209825481068","1.445209825481068"
"49606","1.4697116445847977","1.4697116445847977","1.4697116445847977"
"49609","1.486538324791995","1.486538324791995","1.486538324791995"
"49612","1.477339235440456","1.477339235440456","1.477339235440456"
"49615","1.4903090965800128","1.4903090965800128","1.4903090965800128"
"49621","1.4382884271289345","1.4382884271289345","1.4382884271289345"
"49624","1.4692771280415875","1.4692771280415875","1.4692771280415875"
"49627","1.4469810557819363","1.4469810557819363","1.4469810557819363"
"49630","1.4743973494550853","1.4743973494550853","1.4743973494550853"
"49636","1.463434595801564","1.463434595801564","1.463434595801564"
"49639","1.4677242789388278","1.4677242789388278","1.4677242789388278"
"49645","1.4464610127088235","1.4464610127088235","1.4464610127088235"
"49654","1.4534640142049347","1.4534640142049347","1.4534640142049347"
"49660","1.5019068300380594","1.5019068300380594","1.5019068300380594"
"49663","1.4412759412477665","1.4412759412477665","1.4412759412477665"
"49666","1.4498699332541467","1.4498699332541467","1.4498699332541467"
"49672","1.443629995685526","1.443629995685526","1.443629995685526"
"49678","1.4558149512739624","1.4558149512739624","1.4558149512739624"
"49681","1.4742410128054793","1.4742410128054793","1.4742410128054793"
"49684","1.4666332397145818","1.4666332397145818","1.4666332397145818"
"49687","1.453827229076103","1.453827229076103","1.453827229076103"
"49693","1.4509708491220625","1.4509708491220625","1.4509708491220625"
"49696","1.5004671225045116","1.5004671225045116","1.5004671225045116"
"49702","1.4275756675701388","1.4275756675701388","1.4275756675701388"
"49705","1.4364599788779224","1.4364599788779224","1.4364599788779224"
"49708","1.512001005390778","1.512001005390778","1.512001005390778"
"49711","1.4564629800519264","1.4564629800519264","1.4564629800519264"
"49714","1.431371951158615","1.431371951158615","1.431371951158615"
"49717","1.5032980625648298","1.5032980625648298","1.5032980625648298"
"49720","1.4433190700112606","1.4433190700112606","1.4433190700112606"
"49723","1.532396496666082","1.532396496666082","1.532396496666082"
"49726","1.4363543615734162","1.4363543615734162","1.4363543615734162"
"49729","1.4678606822451257","1.4678606822451257","1.4678606822451257"
"49732","1.434904434138455","1.434904434138455","1.434904434138455"
"49735","1.4248994487070736","1.4248994487070736","1.4248994487070736"
"49738","1.4794698061660179","1.4794698061660179","1.4794698061660179"
"49741","1.4415594494213455","1.4415594494213455","1.4415594494213455"
"49747","1.4331517589393739","1.4331517589393739","1.4331517589393739"
"49753","1.5486468366902462","1.5486468366902462","1.5486468366902462"
"49756","1.4533805851781292","1.4533805851781292","1.4533805851781292"
"49759","1.451456158113402","1.451456158113402","1.451456158113402"
"49762","1.4589544195994517","1.4589544195994517","1.4589544195994517"
"49765","1.4668103694151682","1.4668103694151682","1.4668103694151682"
"49768","1.5283158322473174","1.5283158322473174","1.5283158322473174"
"49771","1.4996149790318019","1.4996149790318019","1.4996149790318019"
"49774","1.4612159242525469","1.4612159242525469","1.4612159242525469"
"49777","1.470146492892701","1.470146492892701","1.470146492892701"
"49783","1.4998942639046504","1.4998942639046504","1.4998942639046504"
"49789","1.4638780487504173","1.4638780487504173","1.4638780487504173"
"49798","1.4968689910217934","1.4968689910217934","1.4968689910217934"
"49801","1.4574983606859704","1.4574983606859704","1.4574983606859704"
"49804","1.527242333724698","1.527242333724698","1.527242333724698"
"49807","1.480822352085721","1.480822352085721","1.480822352085721"
"49810","1.459523624173319","1.459523624173319","1.459523624173319"
"49813","1.472016107567299","1.472016107567299","1.472016107567299"
"49816","1.4482219582112097","1.4482219582112097","1.4482219582112097"
"49819","1.4573394098422077","1.4573394098422077","1.4573394098422077"
"49822","1.4632201004300591","1.4632201004300591","1.4632201004300591"
"49825","1.4580778005660746","1.4580778005660746","1.4580778005660746"
"49831","1.4379340909391125","1.4379340909391125","1.4379340909391125"
"49834","1.5005090482030226","1.5005090482030226","1.5005090482030226"
"49837","1.4557280082245179","1.4557280082245179","1.4557280082245179"
"49842","1.459281567837337","1.459281567837337","1.459281567837337"
"49845","1.4500331766760626","1.4500331766760626","1.4500331766760626"
"49848","1.4408864176964686","1.4408864176964686","1.4408864176964686"
"49851","1.4593296257098936","1.4593296257098936","1.4593296257098936"
"49857","1.4455827502787393","1.4455827502787393","1.4455827502787393"
"49860","1.4806557465115395","1.4806557465115395","1.4806557465115395"
"49863","1.4411570021271407","1.4411570021271407","1.4411570021271407"
"49866","1.4541033073170317","1.4541033073170317","1.4541033073170317"
"49869","1.5078438318851002","1.5078438318851002","1.5078438318851002"
"49872","1.4585866790085467","1.4585866790085467","1.4585866790085467"
"49875","1.4559014688874419","1.4559014688874419","1.4559014688874419"
"49878","1.4457790034621874","1.4457790034621874","1.4457790034621874"
"49881","1.4468823444149628","1.4468823444149628","1.4468823444149628"
"49884","1.4527608860887258","1.4527608860887258","1.4527608860887258"
"49887","1.4293466611324048","1.4293466611324048","1.4293466611324048"
"49890","1.4551273503851025","1.4551273503851025","1.4551273503851025"
"49896","1.4291091817223782","1.4291091817223782","1.4291091817223782"
"49899","1.4235816041633746","1.4235816041633746","1.4235816041633746"
"49902","1.4329645766843002","1.4329645766843002","1.4329645766843002"
"49905","1.510288280426644","1.510288280426644","1.510288280426644"
"49911","1.4316956586338174","1.4316956586338174","1.4316956586338174"
"49914","1.4533184957466347","1.4533184957466347","1.4533184957466347"
"49917","1.4484508980374835","1.4484508980374835","1.4484508980374835"
"49923","1.4665433613921788","1.4665433613921788","1.4665433613921788"
"49926","1.4701547209488248","1.4701547209488248","1.4701547209488248"
"49929","1.4688778862751781","1.4688778862751781","1.4688778862751781"
"49932","1.4859739681099735","1.4859739681099735","1.4859739681099735"
"49935","1.4584337363923634","1.4584337363923634","1.4584337363923634"
"49938","1.4615031958675009","1.4615031958675009","1.4615031958675009"
"49941","1.4443619861580497","1.4443619861580497","1.4443619861580497"
"49944","1.4788749778394026","1.4788749778394026","1.4788749778394026"
"49950","1.4298681550092436","1.4298681550092436","1.4298681550092436"
"49953","1.4532637135711717","1.4532637135711717","1.4532637135711717"
"49956","1.466452646851768","1.466452646851768","1.466452646851768"
"49959","1.4576017578465734","1.4576017578465734","1.4576017578465734"
"49965","1.4095447278773598","1.4095447278773598","1.4095447278773598"
"49968","1.4342302784790861","1.4342302784790861","1.4342302784790861"
"49971","1.4611803042462306","1.4611803042462306","1.4611803042462306"
"49974","1.4441207076247826","1.4441207076247826","1.4441207076247826"
"49977","1.4913803035858901","1.4913803035858901","1.4913803035858901"
"49980","1.466460988422453","1.466460988422453","1.466460988422453"
"49983","1.4724023318736508","1.4724023318736508","1.4724023318736508"
"49986","1.461420916594848","1.461420916594848","1.461420916594848"
"49989","1.449897373614802","1.449897373614802","1.449897373614802"
"49992","1.4381106442959917","1.4381106442959917","1.4381106442959917"
"49995","1.4324734965165937","1.4324734965165937","1.4324734965165937"
"49998","1.4591147138286011","1.4591147138286011","1.4591147138286011"
"50001","1.4481117437737787","1.4481117437737787","1.4481117437737787"
"50004","1.4474971899293543","1.4474971899293543","1.4474971899293543"
"50007","1.4364672399474638","1.4364672399474638","1.4364672399474638"
"50010","1.430559025779345","1.430559025779345","1.430559025779345"
"50013","1.432105777744391","1.432105777744391","1.432105777744391"
"50016","1.4421974177043126","1.4421974177043126","1.4421974177043126"
"50019","1.4850007784041763","1.4850007784041763","1.4850007784041763"
"50022","1.4941752216049002","1.4941752216049002","1.4941752216049002"
"50025","1.498018970993745","1.498018970993745","1.498018970993745"
"50028","1.4588878422507725","1.4588878422507725","1.4588878422507725"
"50031","1.4775046001701133","1.4775046001701133","1.4775046001701133"
"50034","1.4767682171157046","1.4767682171157046","1.4767682171157046"
"50037","1.4284189442033648","1.4284189442033648","1.4284189442033648"
"50040","1.425554868156691","1.425554868156691","1.425554868156691"
"50043","1.444364560214195","1.444364560214195","1.444364560214195"
"50052","1.4431824228013428","1.4431824228013428","1.4431824228013428"
"50055","1.5081366732961115","1.5081366732961115","1.5081366732961115"
"50058","1.4475874754032203","1.4475874754032203","1.4475874754032203"
"50061","1.458298322824504","1.458298322824504","1.458298322824504"
"50064","1.4446945861831417","1.4446945861831417","1.4446945861831417"
"50067","1.4380963599801195","1.4380963599801195","1.4380963599801195"
"50070","1.4410178478294515","1.4410178478294515","1.4410178478294515"
"50073","1.4474479278510932","1.4474479278510932","1.4474479278510932"
"50079","1.4714018328542693","1.4714018328542693","1.4714018328542693"
"50082","1.4216241926773843","1.4216241926773843","1.4216241926773843"
"50085","1.450727555993029","1.450727555993029","1.450727555993029"
"50088","1.4669412550583367","1.4669412550583367","1.4669412550583367"
"50091","1.433988603620913","1.433988603620913","1.433988603620913"
"50094","1.44553692717067","1.44553692717067","1.44553692717067"
"50097","1.471981538123971","1.471981538123971","1.471981538123971"
"50100","1.442500424917969","1.442500424917969","1.442500424917969"
"50103","1.5234518919135875","1.5234518919135875","1.5234518919135875"
"50106","1.4401337149426527","1.4401337149426527","1.4401337149426527"
"50109","1.4270417287936052","1.4270417287936052","1.4270417287936052"
"50115","1.4742725154903353","1.4742725154903353","1.4742725154903353"
"50118","1.4320640394128814","1.4320640394128814","1.4320640394128814"
"50121","1.4308150028156184","1.4308150028156184","1.4308150028156184"
"50124","1.4667794136770695","1.4667794136770695","1.4667794136770695"
"50127","1.448636755472468","1.448636755472468","1.448636755472468"
"50130","1.4663245982707596","1.4663245982707596","1.4663245982707596"
"50133","1.4396192426501364","1.4396192426501364","1.4396192426501364"
"50136","1.4357401704180643","1.4357401704180643","1.4357401704180643"
"50139","1.4835076509164171","1.4835076509164171","1.4835076509164171"
"50142","1.485890127965583","1.485890127965583","1.485890127965583"
"50145","1.4564581285891267","1.4564581285891267","1.4564581285891267"
"50148","1.4335120370177452","1.4335120370177452","1.4335120370177452"
"50151","1.4875388499897848","1.4875388499897848","1.4875388499897848"
"50154","1.460689622785817","1.460689622785817","1.460689622785817"
"50157","1.4425883171815155","1.4425883171815155","1.4425883171815155"
"50160","1.4475798642031568","1.4475798642031568","1.4475798642031568"
"50163","1.4581523190142702","1.4581523190142702","1.4581523190142702"
"50166","1.4705069452267518","1.4705069452267518","1.4705069452267518"
"50169","1.4207838069821945","1.4207838069821945","1.4207838069821945"
"50172","1.4349884766837366","1.4349884766837366","1.4349884766837366"
"50178","1.4586306090241994","1.4586306090241994","1.4586306090241994"
"50181","1.4453609662280675","1.4453609662280675","1.4453609662280675"
"50187","1.4694943660420852","1.4694943660420852","1.4694943660420852"
"50190","1.4502030553534941","1.4502030553534941","1.4502030553534941"
"50193","1.4646654587671661","1.4646654587671661","1.4646654587671661"
"50196","1.4481725804058416","1.4481725804058416","1.4481725804058416"
"50199","1.4904229515451888","1.4904229515451888","1.4904229515451888"
"50202","1.4492012861620953","1.4492012861620953","1.4492012861620953"
"50205","1.4593218861793076","1.4593218861793076","1.4593218861793076"
"50208","1.5000045879707062","1.5000045879707062","1.5000045879707062"
"50211","1.4250373245070695","1.4250373245070695","1.4250373245070695"
"50214","1.4361146709558081","1.4361146709558081","1.4361146709558081"
"50217","1.4522432434216828","1.4522432434216828","1.4522432434216828"
"50220","1.451538181455953","1.451538181455953","1.451538181455953"
"50226","1.4691410289056308","1.4691410289056308","1.4691410289056308"
"50229","1.4719321114367692","1.4719321114367692","1.4719321114367692"
"50232","1.439779614336757","1.439779614336757","1.439779614336757"
"50235","1.451845760422056","1.451845760422056","1.451845760422056"
"50238","1.4582001001597573","1.4582001001597573","1.4582001001597573"
"50241","1.4703638319735477","1.4703638319735477","1.4703638319735477"
"50244","1.4488937323156024","1.4488937323156024","1.4488937323156024"
"50247","1.4540740219760957","1.4540740219760957","1.4540740219760957"
"50250","1.4651085526044556","1.4651085526044556","1.4651085526044556"
"50253","1.5043976012609188","1.5043976012609188","1.5043976012609188"
"50256","1.5044140003466282","1.5044140003466282","1.5044140003466282"
